tweet_id	tweet_text	tweet_timeStamp	filt_tweet_text
'382915724081373184'	Just felt my bed shaking #earthquake #wtf	1380129197508	bed #earthquake #wtf 
'383859247668547584'	And again I felt it #earthquake	1380354151061	#earthquake 
'384990917586743296'	RT @latest_strike: 5-10 people killed by #drones in strikes on consecutive days in #Pakistan. As yet none of their names are known: http://…	1380623962195	people #drones strikes days #Pakistan. none names 
'383410461695176704'	RT @live2Tripoli: 400 people have died in the Balochistan earthquake. May god have mercy on all their souls. #Pakistan #Calamity	1380247152147	people Balochistan May god mercy souls. #Pakistan #Calamity 
'383374226150805504'	Cal OES &amp; @FEMA Unveil North Coast #Earthquake and Tsunami #ResponsePlan in Cascadia Subduction … http://t.co/3x6cm0IE0t	1380238512920	Cal OES &amp; Unveil North Coast #Earthquake Tsunami #ResponsePlan Cascadia Subduction 
'384529330925101057'	1.7 magnitude #earthquake. 12 km from El Segundo, CA, United States.http://t.co/Q8ylml5cSA	1380513911359	magnitude #earthquake. km El Segundo, CA, United States.http://t.co/Q8ylml5cSA 
'383119382026518529'	RT @timesofindia: Death toll from #earthquake in #Pakistan rises to 348, more than 500 injured. (AP)	1380177753346	Death toll #earthquake #Pakistan injured. (AP) 
'384293423798185985'	Deadly blast hits Peshawer #Pakistan. Dozens dead just a week after 80 Christians killed in church blast. http://t.co/2sx2qF2FWU	1380457666717	blast Peshawer #Pakistan. Dozens week Christians church blast. 
'384919454993240064'	RT @mqmunit146: Pic2: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/wXX…	1380606924185	Pic2: Prayers #HyderabadMassacre 30th September1988 Lal Qila Ground Azizabad #Karachi #Pakistan 
'384655336952446976'	RT @AQpk: This is #Pakistan  RT @Engineers_Guild: Street vendor donating money to #Awaran #earthquake relief #Balochistan http://t.co/ldOHI…	1380543953537	#Pakistan Street vendor money #Awaran #earthquake relief #Balochistan 
'383693114365714433'	RT @myrthekf: How the #Media Covered the 1988 #Spitak #Earthquake: #Multimedia Exhibit Launches in #Gyumri http://t.co/G0W03IMgVG via @repo…	1380314541795	#Media #Spitak #Earthquake: #Multimedia Exhibit #Gyumri 
'384229722278068224'	RT @MehrTarar: Instead of focusing on what #IK said/meant/implied/dreamt/imagined go 2 the real issues of #Pakistan: it bleeds.Pay attentio…	1380442479091	#IK issues #Pakistan: attentio… 
'383128847413428224'	Ch. Nisar: 1000 Army troops on ground for relief efforts in #Earthquake hit areas	1380180010070	Ch. Nisar: Army troops ground relief efforts #Earthquake areas 
'384119099900436480'	【#USGS #alert】 M 1.2, Southern California: September 29, 2013 00:48:32 GMT http://t.co/MYdkYYRP65 #earthquake #tsunami #prayfromjapan	1380416104661	【#USGS #alert】 M Southern California: September GMT #earthquake #tsunami #prayfromjapan 
'383863435957518337'	i didn't feel this one too. #earthquake	1380355149627	too. #earthquake 
'383040111459700736'	RT @AlertNet: Magnitude 7 quake strikes off coast of #Peru, no #tsunami alert, some damage to homes reported http://t.co/uKC5OXgq39 #earthq…	1380158853770	Magnitude quake strikes coast #Peru, #tsunami damage homes #earthq… 
'384582509423386624'	Anyone know what's happening in #NewZealand? Hope everyone is OK. #Earthquake	1380526590101	Anyone #NewZealand? everyone OK. #Earthquake 
'382914193348755456'	#earthquake ML 4.0 SOUTHERN IRAN http://t.co/bfd1hFy3Ek #TomohonKota.Com	1380128832553	#earthquake ML SOUTHERN IRAN #TomohonKota.Com 
'383059166421454848'	RT @mqmshahfaisal: News: #KKF Have Dispatched Three Trucks Loaded with Relief Goods for #Baluchistan #Earthquake Victims #ReliefByKKF http:…	1380163396827	News: #KKF Trucks Relief Goods #Baluchistan #Earthquake Victims #ReliefByKKF 
'383571219939090432'	RT @AdilNajam: According to Neta Crawford, total deaths in #Afghanistan about same as in #Pakistan. Big difference: In Pakistan NO #US casu…	1380285479899	Neta Crawford, deaths #Afghanistan #Pakistan. difference: Pakistan NO #US casu… 
'384054874729897984'	RT @nishantsharma87: This #island is only 4 days old, men have started #littering it already #environment #earthquake #BBC http://t.co/kuHo…	1380400792187	#island days men #littering #environment #earthquake #BBC 
'383308548538519552'	RT @allaboutmqm: Video: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/lFk7JH16qY	1380222854157	Video: #KKF relief goods #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan 
'383674716277329920'	#Earthquake of M 4.9, 104km NNE of Awaran, Pakistan http://t.co/SGiOwTTwWz	1380310155349	#Earthquake M NNE Awaran, Pakistan 
'383607832752705536'	Oxfam gears up its aid effort to help people affected by #Pakistan earthquake http://t.co/CROvT0SkOr	1380294209074	Oxfam aid effort people #Pakistan earthquake 
'383865953529782272'	sending love to those affected by pakistan #earthquake	1380355749863	love pakistan #earthquake 
'384379963191099392'	RT @RiazToori: Depressed and sad to learn that 18 members of same family were killed today in #QisaKhwaniBazarBlast Peshawar #Pakistan .	1380478299316	members family today #QisaKhwaniBazarBlast Peshawar #Pakistan 
'384533519264796673'	RT @big_picture: The Big Picture: Earthquake in remote Pakistan -- http://t.co/Kfe1LOPZ7N #earthquake #pakistan #photojournalism	1380514909937	Big Picture: Earthquake Pakistan #earthquake #pakistan #photojournalism 
'384870330960850944'	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN	1380595212103	magnitude #earthquake. km Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN 
'383173617313251328'	"RT @ZH_Baluch: All ""Baloch Political Parties"" &amp; all ""Baloch Armed Group"" appeal to International'Orgs to help the victims of earthquake in …"	1380190684046	"""Baloch Political Parties"" &amp; ""Baloch Armed Group"" appeal International'Orgs victims earthquake "
'383205577176150016'	#pakistan #earth#quake: hundreds dead in balochistan - http://t.co/JClwzollyl	1380198303871	#pakistan #earth#quake: hundreds balochistan 
'383963383282012160'	RT @ZEEMANA: #Balochistan earthquake is heart breaking. Every single house damaged in Avaran region.	1380378978926	#Balochistan earthquake heart breaking. house Avaran region. 
'382829594820096000'	In pictures: #Pakistan earthquake http://t.co/JtP87HE1gj	1380108662692	pictures: #Pakistan earthquake 
'384214657105682432'	RT @Rabail26: Oh lord. RT @khalidkhan787: Update: 30 including 2 women dead, over 100 injured in twin bombings in Qisa Khawani Bazar. #Pesh…	1380438887274	lord. Update: women dead, twin bombings Qisa Khawani Bazar. #Pesh… 
'384463763186778114'	BBC News - #Pakistan explosion: Dozens killed in Peshawar market http://t.co/jDOGQpgvMM	1380498278792	BBC News #Pakistan explosion: Dozens Peshawar market 
'384900611671855105'	RT @zameer0201: Locals in #Awaran telling Aid given by #Army &amp; #Govt is being set on fire by #Militants in #Mushkhey after once #Army leave…	1380602431587	Locals #Awaran Aid #Army &amp; #Govt fire #Militants #Mushkhey #Army leave… 
'383172900590608384'	@Ali_Abbas_Zaidi In #Karachi urban terrorists have merged w/ sectarian terrorists on the ground #MQM #ANP #PPP #LeJ #TTP @LoveMQM #Pakistan	1380190513166	#Karachi terrorists terrorists ground #MQM #ANP #PPP #LeJ #TTP #Pakistan 
'383732847934062592'	2.0 magnitude #earthquake. 71km S of Tanaga Volcano, Alaska.http://t.co/MTu9lzORQt	1380324015016	magnitude #earthquake. S Tanaga Volcano, Alaska.http://t.co/MTu9lzORQt 
'385012057294508032'	.@TBIJ has launched a new website to track drone deaths in #Pakistan &gt; http://t.co/0hoSRFIX9J	1380629002294	.@TBIJ website drone deaths #Pakistan 
'383102366511136768'	RT @ETEnvironment: #earthquake 348 people have lost their lives and more than 500 injured in #Balochistan - Reports	1380173696531	#earthquake people lives #Balochistan Reports 
'384419859435880448'	RT @igeldard: #Pakistan forces transporting rations to quake-stricken area fired on, 4 dead  http://t.co/dgWggarPaF	1380487811322	#Pakistan forces rations area 
'383219357683171328'	RT @ShirazHassan: The death toll from 7.8 earthquake in #Balochistan #Pakistan rises officially to 328. http://t.co/NKFjfIsJIs	1380201589400	death toll earthquake #Balochistan #Pakistan 
'384457473609854977'	RT @CBCAlerts: 6.8 earthquake hits southwest #Pakistan, days after another quake in same region. Already damaged buildings hit: http://t.co…	1380496779240	earthquake hits #Pakistan, days quake region. buildings 
'382913018046451712'	A significant #earthquake was reported by the USGS: M 6.8 - 80km SSW of Acari, Peru	1380128552339	#earthquake USGS: M SSW Acari, Peru 
'382869914253799425'	RT @RadioPakistan: 285 people were killed in #Awaran while 43 were killed in Kech district due to massive earthquake http://t.co/Vx9Wgw005c	1380118275594	people #Awaran Kech district earthquake 
'383872650797670401'	RT @geonews_english: (Breaking News) Tremors felt in #Karachi, #Larkana and #Quetta #earthquake	1380357346616	News) Tremors #Karachi, #Larkana #Quetta #earthquake 
'383453476098818048'	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran	1380257407580	MT #Balochistan Magnitude #Earthquake #Pakistan #awaran 
'383871343579914240'	This is a new #earthquake, magnitude 7.2, aftershocks can be recorded hours later #Pakistan - Chief Meteorologist  Tauseef Alam #Pakistan	1380357034951	#earthquake, magnitude aftershocks hours #Pakistan Chief Meteorologist Tauseef Alam #Pakistan 
'383145353102381056'	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT	1380183945333	people #Pakistan #earthquake. Thoughts prayers families ones. 
'383888470281695232'	#PAK #QUETTA 5militants killed in exchange of gunfire as they attacked security check-post in Panjgur area of #Balochistan ,FC officials say	1380361118275	#PAK #QUETTA exchange gunfire security check-post Panjgur area #Balochistan ,FC officials 
'383237754534232065'	#Pakistan is in our thoughts as they recover from the earthquake. The remoteness of affected communities highlights the need for resilience🙏	1380205975551	#Pakistan thoughts remoteness communities need resilience🙏 
'383873993310081024'	Another #earthquake of 6.8 magnitude.	1380357666696	#earthquake magnitude. 
'384911618167308288'	#earthquake M2.6: Southern Alaska http://t.co/J5uKGsMlxE	1380605055740	#earthquake M2.6: Southern Alaska 
'383884674616918016'	Pakistan’s quake-hit area jolted my massive aftershock http://t.co/zmVjLvTvm3 #Earthquake	1380360213318	Pakistan’s area aftershock #Earthquake 
'384586376206770176'	#Temblor♨ M 2.8, 41km N of Hatillo, Puerto Rico http://t.co/FCI2DyRJ5P #Earthquake #Sismo	1380527512014	#Temblor♨ M N Hatillo, Puerto Rico #Earthquake #Sismo 
'383640975362752512'	RT @ina2810: #Awaran Earthquake. #Forces committed to help people. #Nation supporting Soldiers. Trolls and sick mafia finding faults. @hsaq…	1380302110888	#Awaran Earthquake. #Forces #Nation Soldiers. Trolls mafia 
'384564148832452608'	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake	1380522212595	USGS M NE L'Esperance Rock, New Zealand: Monday, September UTCSunda... #earthquake 
'383040667078770689'	RT @wrycatcher47: #Pakistan #Earthquake Was So Powerful It Created a New Island http://t.co/94hLqNnJxU	1380158986240	#Pakistan #Earthquake New Island 
'384065159804616704'	"Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/hr5yDScEnX"	1380403244340	"Article Quaid-e-Tehreek Altaf Hussain Express Tribune ""Dialogue, #Pakistan #MQM "
'383181970903031808'	Dr.HafeezUrRehman,President #AlKhidmat reached Awaraan with RescueTeam,the most quake-affected Area&amp; moving more deep in town #Balochistan	1380192675697	Dr.HafeezUrRehman,President #AlKhidmat Awaraan RescueTeam,the Area&amp; town #Balochistan 
'383647920999768064'	#TTP r terrorists who r NOT stakeholders in #Pakistan &amp; r NOT fighting a foreign invasion. They have killed over 40000 innocent #Pakistanis	1380303766857	#TTP terrorists stakeholders #Pakistan &amp; invasion. #Pakistanis 
'383292670409326592'	The immensity of destruction.. “The Crisis in Haiti: An Assessment,” #Earthquake #CabConverg #Peacebuilding http://t.co/YtvlpqUgXI	1380219068516	immensity destruction.. “The Crisis Haiti: Assessment,” #Earthquake #CabConverg #Peacebuilding 
'383597824882905088'	RT @shumail_z: Need ration bags for #EarthQuake affectees urgently. Team Pakistan Youth Alliance leaving for Awaraan and Malaar early in th…	1380291823012	ration bags #EarthQuake affectees Team Pakistan Youth Alliance Awaraan Malaar th… 
'382850470370234369'	A new island was created near Pakistan after an earthquake semalam! This is awesome but at the same time freaky ;( #Pakistan	1380113639811	island Pakistan earthquake semalam! time ;( #Pakistan 
'384519971125985280'	RT @MansoorGeoNews: The helpless Indian Prime Minster only matches the powerless Pakistani President in terms of balance of protocol #India…	1380511679809	Indian Prime Minster Pakistani President terms balance protocol #India… 
'384256853862932480'	New major earthquake rocks southwest Pakistan #Pakistan http://t.co/A5lovVlJfI	1380448947765	New earthquake rocks Pakistan #Pakistan 
'384789053230440448'	RT @OfficialMqm: Pic3: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/AaefO4IyFj	1380575833982	Pic3: Prayers Pakka Qila #HyderabadMassacre Lal Qila Ground #Karachi #Pakistan 
'384089715743260672'	【#USGS #Breaking】 M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan	1380409098932	【#USGS #Breaking】 M NW Saumlaki, Indonesia #PastHour #48 #earthquake #tsunami #prayfromjapan 
'384245822935678976'	RT @Senator_Baloch: #Balochistan Death, Destruction and Guns  #Earthquake #Awaran http://t.co/4zTzaALURK	1380446317787	#Balochistan Death, Destruction Guns #Earthquake #Awaran 
'382930417776861184'	NYTimes: Toll in #Pakistani #Earthquake Rises Past 300 http://t.co/6rtW6NVKzs	1380132700758	NYTimes: Toll #Pakistani #Earthquake Rises Past 
'384062499265314816'	2.5 magnitude #earthquake. 15 km from Hollister, CA, United States.http://t.co/RfXFFoei8l	1380402610018	magnitude #earthquake. km Hollister, CA, United States.http://t.co/RfXFFoei8l 
'383097657759395840'	Pakistan scrambles to reach #earthquake victims http://t.co/QMtfzIZjHd #Aljazeera	1380172573877	Pakistan scrambles #earthquake victims #Aljazeera 
'383080132895707137'	RT @adnanrasool: Here is an idea.. instead of whining about non issues..Can we all focus on just the #Balochistan Earthquake for next 2 day…	1380168395624	idea.. non issues..Can focus #Balochistan Earthquake day… 
'383268788067516417'	RT @Senator_Baloch: #Islamabad's persistent Close Door Policy, Disallowing Int'l Aid Agencies to Rescue, Relief &amp; Rehabilitate #Earthquake …	1380213374522	#Islamabad's Close Door Policy, Disallowing Int'l Aid Agencies Rescue, Relief &amp; Rehabilitate #Earthquake 
'383553088155418625'	RT @Baloch_istan: Dr Malik's national party &amp; its student wing BSO(Pajjar) involve in rescue work from day one. #Earthquake #Balochistan #M…	1380281156945	Dr Malik's party student wing BSO(Pajjar) rescue work day #Earthquake #Balochistan #M… 
