tweet_id	tweet_text	tweet_timeStamp	filt_tweet_text
'451353244653330432'	.@EternalLiving5 =Thanks for retweeting prayer alert for Chile. Minimal damage from tsunami, though 5 reported killed.	1396445973920	=Thanks prayer alert Chile. damage tsunami, killed. 
'451425363005284352'	Cumple Mariana (@ Wasabi Sushi &amp; Rolls - @wasabi_lima w/ @grazzia09) http://t.co/Djz7fclnli	1396463168275	Cumple Mariana Wasabi Sushi &amp; Rolls 
'451759209429094400'	RT @YahooNews: VIDEO: Inside an apartment during major m7.8 earthquake aftershock in Iquique, Chile http://t.co/qIRdqdy0sp	1396542763465	VIDEO: apartment earthquake aftershock Iquique, Chile 
'451459628384419840'	#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile Expertos afirman que riesgos para la salud de misiones a Marte supe...	1396471337778	#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile afirman que riesgos para la salud misiones Marte supe... 
'451265830630981632'	RT @RoomeeTimes: Chile #Earthquake: Tsunami to make landfall along Pacific coast http://t.co/irCqu0BaGc	1396425132793	Chile #Earthquake: Tsunami landfall Pacific coast 
'451241088389754880'	5 deaths reported in 8.2-magnitude earthquake that h... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica #Tsunami via @DraBrain	1396419233783	deaths earthquake #Pacific #Chile #Hawaii #SouthAmerica #Tsunami 
'451941664559734784'	#anonymous #anonops Earthquake - South-America - Chile - EDIS Number: EQ-20140402-43216-CHL Date / time: 02/04/201... http://t.co/nZsM3xDmKA	1396586264158	#anonymous #anonops Earthquake South-America Chile EDIS Number: EQ-20140402-43216-CHL Date time: 
'452232007532425216'	Baby when they look up at the sky /88	1396655487317	Baby sky 
'451247678840909824'	RT @jessleal7: #FuerzaChile #PrayForChile You are in our prayers and thoughts! http://t.co/5pLd8lTkvx	1396420805069	#FuerzaChile #PrayForChile prayers thoughts! 
'451216343312781312'	RT @Osnapiitzdani: AN earthquake on chile ! Poor people #prayforchile 💕👏 http://t.co/awAPilPb7f	1396413334097	earthquake chile people #prayforchile 
'451420849544114177'	Chile earthquake: 1909 Print Valparaiso Chile Earthquake 1906 Ruins Destruction Damage Disaster - Original Halftone P http://t.co/CtZqi3jUSV	1396462092182	Chile earthquake: Print Valparaiso Chile Earthquake Ruins Destruction Damage Disaster Halftone P 
'452287860599951360'	Was out cycling 3.60 km with #Endomondo. See it here: http://t.co/Nhv9pQswI8	1396668803726	km #Endomondo. 
'451242251490836481'	While #PrayForChile is a good idea , any one went to go down there and actually help	1396419511088	#PrayForChile idea 
'451387603409854465'	@sucelletapia WHOA Suky!! I just heard of the 8.2 Earthquake at Alabama Chile 300miles South of You! Are You &amp; Your Dear Family OK?!!✌️😃💙🌞🎵	1396454165686	Suky!! Earthquake Alabama Chile 300miles South You! Family OK?!!✌️😃💙🌞🎵 
'451252707970404352'	RT @DJAktual: please pray for my people in Chile, 8.0 earthquake.	1396422004107	people Chile, 
'451383695266426880'	On a day like this 32 years ago, Argentina illegally invaded the Falklands. Up to this day they don't show repent nor do they admit defeat.	1396453233912	day years Argentina Falklands. day show 
'451251794937933824'	5 deaths reported in 8.2-magnitude earthquake that hit off Chile. All tsunami warnings and watches was canceled http://t.co/WMtN0NwPg4	1396421786423	deaths earthquake Chile. tsunami warnings watches 
'451208559951609856'	RT @ConfessionsMDHS: We send our prayers to the people of #Chile . We are aware a former monarch has been doing social work in the region f…	1396411478399	prayers people #Chile monarch work region f… 
'451224107724468224'	RT @Dreeeaaxo: Maan chile always has it bad ... Poor people. Must be terrified knowing there might me a tsunami. #FuerzaChile	1396415185277	Maan chile people. tsunami. #FuerzaChile 
'451447988897193984'	RT @spencerIofranco: My heart and prayer goes out to people livin Chile. Just hang in there. #PrayForChile	1396468562708	heart prayer people Chile. #PrayForChile 
'451502061105217536'	@BenjaminLasnier #HappyBirthdayBenjaminLasnier I Love You Too	1396481454527	#HappyBirthdayBenjaminLasnier 
'451364003898744832'	RT @NBCNews: DEVELOPING NOW: Tsunami warning in effect for Chile, Peru, Ecuador; watch in effect for Colombia, Panama, Costa Rica following…	1396448539124	NOW: Tsunami warning effect Chile, Peru, Ecuador; effect Colombia, Panama, Costa Rica following… 
'451445275781914628'	8.2 #earthquake #chile #ChileEarthquake sparks #tsunami warning. More on this here http://t.co/XcxZXVyiJT	1396467915851	#earthquake #chile #ChileEarthquake #tsunami warning. 
'451195085661954048'	RT @snolen: For breaking news fr #Chile recommend 24horas.cl (might be crashing?) &amp; http://t.co/xni76EB3IY &amp; Twitter: many good Chilean jou…	1396408265878	news #Chile (might &amp; Twitter: jou… 
'451382316762284032'	#Pakistan Animation of tsunami from northern Chile earthquake, Hawaii under advisory - Washington Post (blog):... http://t.co/sUDtYq2kJl	1396452905251	#Pakistan Animation tsunami Chile Hawaii advisory Washington Post (blog):... 
'451871473314308097'	RT @cnnbrk: Rescue drill now just 100 meters away from trapped #miners in #Chile, source says. http://on.cnn.com/cTctwA	1396569529261	Rescue drill meters #miners #Chile, source says. 
'451405746497138688'	The @Adidas #Originals France 74 #jacket by @EnLawded http://t.co/j2gvMDum3u	1396458491335	#Originals France #jacket 
'451827222064549888'	Meet @maryse0uellet at WRESTLECON April 5th Saturday ONLY 10am-2pm for more info visit Meet &lt;33&lt;33 http://t.co/smPwiifKvS	1396558978941	Meet WRESTLECON April Saturday info visit Meet &lt;33&lt;33 
'451687819636137984'	RT @tsunamiwatch: News: Panama Earthquake 2014: Tsunami Warning Risk Higher After Chile Aftershock?: An earthquake hit Panama ea... http://…	1396525742812	News: Panama Earthquake Tsunami Warning Risk Higher Chile Aftershock?: earthquake Panama ea... 
'452511524817752064'	@YoLawDa A list of jackets &amp; tshirts about #Équateur on EnLawded http://t.co/HBMzk4XxwR	1396722129431	list jackets tshirts #Équateur EnLawded 
'451730572482596864'	RT @PressTV: Residents who have fled their homes sleep on an open street in Iquique, #Chile, after a powerful #earthquake measu http://t.co…	1396535935885	Residents homes street Iquique, #Chile, #earthquake measu 
'452029395386236929'	Scary yet beautiful: simulation of the propagation of April 1st Chile's tsunami by @NOAA http://t.co/R8YjC0aPFg	1396607180817	simulation propagation April Chile's tsunami 
'451201558601293825'	RT @SteveUdelson: All tsunami warnings have been discontinued EXCEPT for Chile, Peru.  #tsunami http://t.co/3NceXk2tJD	1396409809147	tsunami warnings Chile, Peru. #tsunami 
'451216568655949825'	RT @darwinology: no you didn't. :c #meteorgarden #PrayForChile http://t.co/RQfwCyh4NS	1396413387823	:c #meteorgarden #PrayForChile 
'451669124742406144'	RT @scejas: #Tsunami travel time map (if a tsunami was generated). via @NWS_NTWC #Chile #Peru #earthquake http://t.co/W9uuAWFMO3	1396521285602	#Tsunami travel time map tsunami #Chile #Peru #earthquake 
'451245660273393664'	RT @GlobalGiving: So thankful that there was not greater damage in #Chile tonight. Hope power gets restored and people can get home soon. S…	1396420323805	damage #Chile tonight. power people home soon. S… 
'451554626827849728'	RT @PzFeed: BREAKING: Strong aftershock hits off the coast of northern Chile; no magnitude yet; local authorities say no tsunami warning is…	1396493987172	BREAKING: aftershock coast Chile; magnitude yet; authorities tsunami is… 
'452137957169053696'	@floyd we miss you so much,  @MileyCyrus your beautiful smilers are with you ♥	1396633063963	smilers 
'451358948021772288'	I needa boost my followers #follobackforfolloback #follobackinstantly #girls #boys #PrayForChile #ThisCouldBeUsButYouPlayin #yeet	1396447333709	followers #follobackforfolloback #follobackinstantly #girls #boys #PrayForChile #ThisCouldBeUsButYouPlayin #yeet 
'451263542503559168'	RT @nzherald: Waves measuring almost 2m have hit the northern coast of Chile after a magnitude 8.2 earthquake http://t.co/zkXRPGOMD4	1396424587261	Waves coast Chile magnitude earthquake 
'452462298393632769'	@MikeDronkers Look at this. RT @tsunamiwatch: Animation Shows Chile Tsunami Rippling Through Pacific Ocean: http://t.co/vj2fKLWOM4	1396710392937	Animation Chile Tsunami Pacific Ocean: 
'451224190494859265'	RT @KarinaAndreaB: Pray for Chile. Oren por Chile #TerremotoenChile #EarthquakeChile	1396415205011	Chile. Oren por Chile #TerremotoenChile #EarthquakeChile 
'451276566920560640'	RT @ginenaperlas: Let's trust him. God has reasons. We just have to believe him. #PrayForChile 🙍🙇	1396427692524	trust him. God him. #PrayForChile 
'451577398241140736'	No California tsunami expected from 7.8 Chile quake aftershock - Los Angeles Times http://t.co/bi1MFqAIK8 #news	1396499416300	California tsunami Chile quake aftershock Los Angeles Times #news 
'451214914426650625'	RT @sosfirstaidbc: All this #earthquake activity #chile #California reminder for #Vancouver make investment in grab n go kits #BePrepared	1396412993424	#earthquake activity #chile #California reminder #Vancouver investment grab kits #BePrepared 
'451201851959287808'	#chile http://t.co/iZU4uGCO2K lets be naughty	1396409879089	#chile 
'451314482652794880'	VIDEO: The US Pacific Tsunami Warning Center releases animation simulating April 1, 2014 #Chile #tsunami Link: http://t.co/0SwJzsitvG	1396436732339	VIDEO: The US Pacific Tsunami Warning Center animation April #Chile #tsunami Link: 
'451570398845345793'	RT @_HausOfKate_: @ladygaga #PrayForChile  please :(((	1396497747514	#PrayForChile 
'451320835480227840'	Now on NBC4: more rain in SoCal, big rig crash in Pasadena, an update on the Chile earthquake and more. Watch live: http://t.co/61fgRel8Vg	1396438246971	NBC4: rain SoCal, rig crash Pasadena, update Chile earthquake live: 
'451780803354058752'	EVERY Sat 3pm Jerry Brown STOP DIABLO CANYON Capitol Sacramento #DOOMSDAY #PREPPER #PREPPERS  http://t.co/0S25ROCHre http://t.co/Memljwr0vh	1396547911858	Sat Jerry Brown DIABLO CANYON Capitol Sacramento #DOOMSDAY #PREPPER #PREPPERS 
'451423505322479616'	Chile's Terrifying Earthquake Makes It Clear That We Need to Take Climate Change Seriously http://t.co/3UZZ7cJ6hW	1396462725369	Chile's Earthquake Climate Change 
'451484347548577792'	RT @NewsBreaker: RAW VIDEO: Amateur video from Chile shows a chaotic situation when an earthquake struck http://t.co/xEVMj1WXHc - @AP	1396477231286	VIDEO: video Chile situation earthquake 
'451216281216516096'	@officialwed13 Im sure u know but the guys in HIM are fine from the Chile Earthquake. It happened 15mins b4 show time but they played :)	1396413319292	guys Chile Earthquake. show time 
'451810815092342784'	RT @Mapsofworld: Map showing epicenters of #ChileEarthquake http://t.co/b5eJeeujQl	1396555067214	Map epicenters #ChileEarthquake 
'451732098408529920'	Anglo American evacuate Collahuasi copper mine in Chile after yesterday's 8.2-magnitude earthquake #MiningOnTop	1396536299694	Anglo American evacuate Collahuasi copper mine Chile yesterday's earthquake #MiningOnTop 
'451481674669625344'	"RT @BBCWorld: ""Panic written on their faces."" Residents flee northern port city as 8.2 earthquake hits Chile http://t.co/5VfZBBwSa1 #ChileE…"	1396476594022	"""Panic faces."" Residents city earthquake hits Chile #ChileE… "
'451712934381490176'	RT @CTVCalgary: UPDATE: Strong aftershock, 7.8, hits #Chile. Latest here: http://t.co/OHmAf7bods	1396531730634	UPDATE: aftershock, hits #Chile. 
'451312394154045441'	RT @PaNewzer: Death roll rising in Chile earthquake, tsunami. Disaster declared. http://t.co/qK8T3ApIPg	1396436234402	Death roll Chile tsunami. Disaster declared. 
'451574040323297280'	OMG THE NEWS SCARED ME LIKE... OMFG IM PRETTY SCARED #PrayForChile	1396498615710	NEWS LIKE... #PrayForChile 
'451354383440044033'	RT @GN_Chaewon: Earthquake was happened there RT @CHANYLKID: #PrayForChile is no 1 on TTWW, what happened with Chile ?	1396446245428	Earthquake #PrayForChile TTWW, Chile 
'451272341922664448'	RT @RoomeeTimes: Chile #Tsunami: Anti-riot police deployed to help prevent looting and recapture 300 women who escaped from prison http://t…	1396426685206	Chile #Tsunami: police women prison 
'451242566139133952'	My heart and my prayers are with all affected by this disaster!! #PrayForChile	1396419586106	heart prayers disaster!! #PrayForChile 
'451204251302498304'	Residents evacuating coastal areas of Antofagasta, Chile due to #tsunami warning. MT @RedMiVoz: http://t.co/58VmzRHbn3	1396410451137	Residents areas Antofagasta, Chile #tsunami warning. MT 
'451856142202073088'	@justinbieber always u ignore ur beliebers,we love u so good luck ily	1396565874039	beliebers,we luck 
'451383438797316096'	"""I'm glad the earthquake happened I'm Chile because I don't live there so I don't care for them."" -the kid next to me in psychology 🔫🔫"	1396453172765	"""I'm earthquake Chile them."" kid psychology 🔫🔫 "
'451784559194308608'	RT @MzFrema1: “@WeLiftYourName: #PrayForChile http://t.co/JrjqPzxajO”😳	1396548807320	#PrayForChile 
'451339215653982208'	RT @ChristineRomans: Good morning. Getting an #EarlyStart on the Chile #earthquake, criminal probe into #MH370, GM recall, #Obamacare numbe…	1396442629146	morning. #EarlyStart Chile #earthquake, probe #MH370, GM recall, #Obamacare numbe… 
'452359020331163649'	#发生地震: M  5.0  OFFSHORE TARAPACA, CHILE http://t.co/p4m1CPVQAZ	1396685769528	#发生地震: M TARAPACA, CHILE 
'451612492964573184'	RT @zerohedge: CHILE EMERGENCY OFFICE ORDERS EVACUATION OF NORTHERN COAST, ISSUES ‘MINOR’ TSUNAMI ALERT AFTER 7.4 MAGNITUDE QUAKE	1396507783534	CHILE EMERGENCY OFFICE ORDERS EVACUATION NORTHERN COAST, ISSUES ‘MINOR’ TSUNAMI ALERT MAGNITUDE QUAKE 
'451657069910044672'	RT @PzFeed: RIGHT NOW: Thousands of people urged evacuate inland from coastal areas in Chile after Strong earthquake.	1396518411506	NOW: Thousands people evacuate areas Chile 
'451357063617073152'	they said bali will face a big wave. its effect from chile earthquake. well, maybe this is my last word :D #PrayForChile	1396446884432	bali wave. effect chile earthquake. well, word #PrayForChile 
'457126118366396416'	so many sad things happening. #PrayForMH370 #PrayForSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForNigeria #PrayForChile	1397822334268	things #PrayForMH370 #PrayForSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForNigeria #PrayForChile 
'451588541483479040'	I don't understand why people rely on 'hocus pocus' instead of helping someone. makes no sense to me. @SkyrimLord #ChileEarthquake	1396502073056	people 'hocus pocus' someone. sense #ChileEarthquake 
'452339576309170176'	@mydarlingdrew que suertuda eres, te sigue Justin y Jazzy fghjk&lt;3	1396681133712	te Justin Jazzy 
'451563665703960577'	☭ @MexicAnarchist  Footage of the latest 7.8 earthquake that just hit Chile from inside a shopping mall. . https://t.co/ZLMS4yrSdM …	1396496142208	☭ Footage earthquake Chile shopping mall. 
'452118241079357440'	Dont worry. Everything its gonna be alright	1396628363281	Everything 
'451566145523290112'	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co…	1396496733443	Chile Earthquake: earthquake Chile Wednesday, the... 
'451404217027006465'	White House: U.S. 'stands ready to help' Chile after earthquake: The U.S. government is prepared to ... http://t.co/b5lV4fUtlI #airforce	1396458126681	White House: U.S. Chile U.S. government #airforce 
'451197951889924097'	The #tsunami is currently going furiously through Peruvian beaches (Tacna and Lima)... Stay strong and safe Peru and Chile !	1396408949240	#tsunami beaches (Tacna Lima)... Peru Chile 
'451697840050692097'	#Free#iOS#Apps: Florida USA Cape Coral BREAKING NEWS 273 Chile earthquake Powerful earthquake strikes off Chi... http://t.co/xvQ4KRwqo9	1396528131865	#Free#iOS#Apps: Florida USA Cape Coral BREAKING NEWS Chile earthquake earthquake strikes Chi... 
'451424843850723328'	RT @neonne: turned on @CNN to get updates on the Chile quake and tsunami, and I find Wolf still yapping non-news about a plane #gtfo	1396463044499	updates Chile quake tsunami, Wolf non-news plane #gtfo 
'451527636612042753'	@pattiemallette happy birthday mom i love u so much thank u for everything ♥	1396487552203	birthday mom everything 
'451698695697104896'	@AMHQ AHeadlines for your 8AM hour, #ChileEarthquake aftershocks and Olympians at the White House.	1396528335867	AHeadlines hour, #ChileEarthquake aftershocks Olympians White House. 
'451344130145140736'	We are the world We are the children We are the ones who make a brighter day So let's start giving #PrayForChile	1396443800852	world children ones day #PrayForChile 
'451344704626757632'	RT @nbcwashington: More than 300 female prisoners took advantage of the massive earthquake that hit Chile and escaped: http://t.co/A4i1s0DV…	1396443937819	prisoners advantage earthquake Chile escaped: 
'451863821305794561'	@HolySnailGrail seems you didn't miss me :(	1396567704880	
'452261327054970880'	A Little Respect &gt; https://t.co/8MFS6iDs9F	1396662477636	Respect 
'452274502509277185'	RT @SPACEdotcom: The massive earthquake that struck Chile on Tuesday left 3 main sky observatories in the region relatively untouched http:…	1396665618909	earthquake Chile Tuesday sky observatories region http:… 
'452839218423668736'	def better than that Chile earthquake. Ready 4 Pulag?RT “@heyitsrjsmith: Climbed a glacier yesterday and I still can't believe it. #travel”	1396800257675	Chile earthquake. Pulag?RT yesterday it. #travel” 
'451526838540845056'	@chiocolate_q when you look at me like that my darling..	1396487361928	darling.. 
'452137250344931328'	Thanks @Vizoftheday for selecting M 8.2 Earthquake, Iquiqe, #ChileEarthquake as viz of the day today	1396632895443	Thanks M Earthquake, Iquiqe, #ChileEarthquake viz day today 
'452430091092389888'	RT @ShastaCNN: Our latest from Iquique: After #ChileEarthquake weary residents wait out after shocks in tent city http://t.co/VMQwD97PPV #c…	1396702714118	Iquique: #ChileEarthquake residents shocks tent city #c… 
'451474309186617344'	@MILKTYSON Thank you so much i'm chilean♥	1396474837954	i'm chilean♥ 
'451602315372273664'	A new 7.8-magnitude earthquake strikes Northern Chile following an 8.2-magniitude jolt in the same region. http://t.co/23zCRSVRUG	1396505357007	earthquake strikes Northern Chile jolt region. 
'451345802682990592'	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile	1396444199616	deaths night's #earthquake #Chile 
'451216838009950208'	Stay safe folks at Chile...  #PrayForChile	1396413452042	folks Chile... #PrayForChile 
'451294650893344768'	RT @rickeyb_: Moment of silent for Chile. #PrayForChile	1396432004079	Moment Chile. #PrayForChile 
'451569769506824192'	Chile President Michelle Bachelet evacuated from Arica coastline after 7.8 magnitude earthquake, tsunami alert  http://t.co/3RzloWXBlb	1396497597468	Chile President Michelle Bachelet Arica coastline magnitude tsunami alert 
'451314451837247490'	#prayforChile #prayforIndonesia save us God.. save Ternate and Malang pls	1396436724992	#prayforChile #prayforIndonesia God.. Ternate Malang pls 
'451582685735952386'	Magnitude 5.2 82km WSW of Iquique, Chile #earthquake @matthunter123  @matthunter123 @matthunter123 @matthunter123  http://t.co/E8vN3IdG6V	1396500676937	Magnitude WSW Iquique, Chile #earthquake 
'451372816693067776'	RT @_krystalserrano: #PrayForChile ❤💙 glad to know that my family over there is doing well.	1396450640258	#PrayForChile family 
'451347704397172738'	Chile hit by 8.2 earthquake, tsunami 5 people killed &amp; 300 female inmates escape--look out guys.	1396444653020	Chile tsunami people inmates escape--look guys. 
'451314002917068801'	RT @cecemcghee: Massive #earthquake in #Chile spurs #tsunami. http://t.co/4WOfbHyCa7 #cecemcghee	1396436617961	#earthquake #Chile #tsunami. #cecemcghee 
'451408012800823296'	(#FlakoprettyX7) Chile assesses damage after massive quake, tsunami: By Anthony Esposito and ... http://t.co/IklJIqAlQa (#FlakoprettyX7)	1396459031664	Chile damage quake, tsunami: Anthony Esposito 
'451195961940148224'	First time making Caldo. Let's check it out!! Food porn yum  #caldo #corn #squash #papas #meat #chile… http://t.co/KuMuqP94kJ	1396408474799	time Caldo. Let's Food porn #caldo #corn #squash #papas #meat #chile… 
'451384012666601472'	take one sec to tweet #PrayForChile and pray for those people please.	1396453309586	sec #PrayForChile people 
'452178416679542784'	@HlnztheOneNOnly yes I know, now is like 2 weeks left :'(	1396642710262	weeks :'( 
'451260554871468032'	Prayers going out to the people of Chile this am. 8.1 magnitude earthquake struck. tsunami evacuations in place.	1396423874954	Prayers people Chile am. magnitude earthquake struck. tsunami evacuations place. 
'451222338051129344'	"""@ohgali: so we might die bc there was a 8.3 earthquake in chile &amp; we're alined &amp; there might be a tsunami &amp; after shocks 😱"" bff stfu ._."	1396414763354	"""@ohgali: earthquake chile &amp; we're tsunami &amp; shocks bff stfu "
'451865023254523905'	M5.5  - 66km SSW of Iquique, Chile 2014-04-03 05:51:44 UTC (via @usgs) http://t.co/9l4tmSOX0u	1396567991447	M5.5 SSW Iquique, Chile UTC (via 
'451214457361149952'	Prayers out to the ppl affected by that Chile earthquake 🙏	1396412884451	Prayers ppl Chile earthquake 
